,aspects,frequency,emotions
16642,lily laura otis,1,
16643,extremely believable sorry,1,Sad
16644,mediocre low score,1,Angry
16645,maybe romanian care,1,
16646,occasionally encounter stuff,1,Angry
16647,dubois mine power,1,Angry
16648,lifetime hard struggle,1,Angry
16649,also secretive side,1,
16650,apparently successful manufacturer,1,
16651,well liked wife,1,
16652,rarely popped stage,1,Fear
16653,alger mckinley administration,1,
16654,rather boring event,1,Sad
16655,simply real plot,1,Sad
16656,intellectually challenging message,1,Fear
16657,absolutely uninformed odds,1,Fear
16658,yet uncomplicated viewer,1,Fear
16659,well guess movie,1,Surprise
16660,incidentally small town,1,Sad
16661,ugly virulent racism,1,Angry
16662,literally fbi sends,1,Fear
16663,simply magical make,1,Sad
16664,ever fairy tale,1,Surprise
16665,absolutely hysterical dialogue,1,Fear
16666,rather coy use,1,Fear
16667,willy loman victim,1,
16668,first mk wa,1,Surprise
16669,awfully painful watch,1,Surprise
16670,truly need kind,1,Happy
16671,straight video game,1,
16672,pretty good idea,1,Happy
16673,actually sat watch,1,Surprise
16674,immediately bad guy,1,Sad
16675,quite quick admit,1,Angry
16676,maybe understand lack,1,
16677,strictly utah trailer,1,
16678,profoundly human element,1,Surprise
16679,back solid footing,1,
16680,seriously u consider,1,Sad
16681,mgm serious case,1,
16682,really vigilante flick,1,Surprise
16683,together remarkable performance,1,Happy
16684,truly show progression,1,
16685,successfully mix character,1,Happy
16686,slender cinematic cake,1,
16687,pretty spectacular end,1,Happy
16688,far effective disney,1,Fear
16689,really much sense,1,Surprise
16690,wa able rent,1,
16691,even golden globe,1,
16692,really fan singer,1,Surprise
16693,find important ha,1,Happy
16694,certainly bad plot,1,Sad
16695,away tony leung,1,Angry
16696,especially ice tea,1,
16697,nearly slow e,1,
16698,naturally focused storyline,1,Fear
16699,even violent rape,1,
16700,thus minimal dialogue,1,
16701,wholly believable character,1,Fear
16702,back second half,1,
16703,truly great actor,1,Happy
16704,never effective color,1,Sad
16705,actually smaug dragon,1,Surprise
16706,mostly dusty monologue,1,
16707,le atrocious piece,1,Fear
16708,already big budget,1,
16709,noticeably basic instinct,1,Fear
16710,rather clichéd time,1,Fear
16711,away entire people,1,Angry
16712,merely foot assault,1,
16713,sprecher enormous talent,1,
16714,perhaps favorite part,1,Happy
16715,perfectly true kind,1,Happy
16716,else great tolerance,1,Happy
16717,score diabolical script,1,Angry
16718,simply deep film,1,
16719,cicely tyson richard,1,
16720,simply marvelous role,1,Surprise
16721,always right place,1,Fear
16722,silly serious problem,1,Fear
16723,particularly exciting directing,1,Sad
16724,instead screen sheer,1,Fear
16725,else incompetent mob,1,Angry
16726,around much character,1,Fear
16727,probably total production,1,Fear
16728,im suspicious opinion,1,Fear
16729,severely lackluster script,1,Fear
16730,incredibly disappointing effort,1,Sad
16731,ridiculously large mansion,1,Surprise
16732,bizarrely occult ceremony,1,
16733,arrange mountolive family,1,Surprise
16734,peculiarly seem escape,1,Sad
16735,surely hard make,1,Angry
16736,non filtered coffin,1,
16737,unfortunately shot liz,1,Sad
16738,else positive aspect,1,
16739,merely first slasher,1,Surprise
16740,apparently irrelevant event,1,
16741,utterly dreadful cinematography,1,Sad
16742,really worth effort,1,Surprise
16743,damn good time,1,Happy
16744,hell much customer,1,
16745,basically brimstone find,1,Fear
16746,really root fight,1,Surprise
16747,headlight serious face,1,Surprise
16748,seriously impossible premise,1,
16749,pretty predictable play,1,Happy
16750,really much look,1,Surprise
16751,closely william shatner,1,
16752,tivo friday episode,1,Sad
16753,deadly dull junk,1,Sad
16754,seemingly heavy quaalude,1,Sad
16755,kelly wa heath,1,
16756,maybe good people,1,Happy
16757,instead lame hollywood,1,Fear
16758,allegedly accurate account,1,Fear
16759,largely crass pointless,1,
16760,amazingly obvious kind,1,Happy
16761,well wilson schwartzman,1,
16762,literally throw baggage,1,
16763,back forth clever,1,
16764,especially good way,1,Happy
16765,clearly sympathized people,1,Sad
16766,skillfully michael murphy,1,
16767,sometimes inspiring manager,1,Happy
16768,well first place,1,Surprise
16769,around skimpy top,1,Surprise
16770,endlessly boring story,1,Sad
16771,practically terrible exception,1,Fear
16772,quite smoothly fact,1,
16773,really many style,1,Surprise
16774,painfully sat bomb,1,Sad
16775,first final fantasy,1,Surprise
16776,pretty amazing computer,1,Happy
16777,always visual effect,1,Surprise
16778,better gamara godzilla,1,Surprise
16779,relatively good careless,1,Happy
16780,totally pointless screenwriter,1,
16781,surely strange lynch,1,
16782,absolutely fantastic pretend,1,Happy
16783,even real show,1,Sad
16784,well familiar unfamiliar,1,
16785,photographer edward cronjager,1,
16786,kitty low play,1,Sad
16787,rather unsettling thing,1,Surprise
16788,also important quintet,1,Happy
16789,dramatically good desiree,1,Happy
16790,basically reconception story,1,Fear
16791,correctly classic steer,1,
16792,listen marvelous cast,1,Surprise
16793,fast forwarding lot,1,Sad
16794,finally bunch problem,1,Fear
16795,bully samantha rachel,1,
16796,really creative spooky,1,Surprise
16797,naturally whole cast,1,Fear
16798,well likable role,1,Happy
16799,quite right mr,1,Fear
16800,evil dead series,1,
16801,weirdly iconic actor,1,
16802,totally wasted time,1,
16803,meanwhile los angeles,1,
16804,ball need people,1,
16805,basically secondary character,1,Fear
16806,bore good sort,1,Happy
16807,clearly wacky character,1,Fear
16808,additionally true seventy,1,
16809,innuendo illustrious predecessor,1,
16810,newcomer free form,1,Happy
16811,always contemptuous material,1,Sad
16812,even standard nevertheless,1,Sad
16813,completely upstaged britt,1,Surprise
16814,dolly carol hawkins,1,Surprise
16815,first restrictive rating,1,Surprise
16816,away much overgrowth,1,Angry
16817,together checked stinker,1,
16818,simultaneously wooden spineless,1,
16819,almost big surprise,1,Surprise
16820,yet unable link,1,Sad
16821,prominently troy donahue,1,
16822,aside dull movie,1,Sad
16823,brother chicago police,1,Surprise
16824,however final resolution,1,Fear
16825,already brilliant wa,1,Happy
16826,also nice horror,1,Happy
16827,totally wrong thing,1,Surprise
16828,unfortunately par alix,1,Sad
16829,apparently lance henriksen,1,
16830,completely believable anyone,1,
16831,pretty sensitive cause,1,Happy
16832,really cared wa,1,Surprise
16833,back safe sound,1,
16834,yet hear motor,1,
16835,ride great actress,1,Happy
16836,nearly need render,1,Surprise
16837,sure close truth,1,Happy
16838,really happened guess,1,Surprise
16839,nearly flawless recreation,1,
16840,physically personality spirit,1,Sad
16841,mainly huge fan,1,
16842,absolutely extra disc,1,Fear
16843,forgiven inaccurate information,1,
16844,even good zombie,1,Happy
16845,also major hole,1,Sad
16846,close desperate worth,1,Happy
16847,maybe huge resident,1,
16848,around hard follow,1,Angry
16849,fast receive oscar,1,Surprise
16850,graphically violent show,1,
16851,completely useless man,1,
16852,far insight way,1,Fear
16853,enjoy low key,1,Sad
16854,obviously appeal people,1,
16855,ever little joke,1,Happy
16856,gradually give way,1,Fear
16857,also good agent,1,Happy
16858,even laugh stay,1,Angry
16859,well clear please,1,Sad
16860,barely thankfully way,1,
16861,marginally funny boy,1,Surprise
16862,remotely main character,1,Fear
16863,pretty tolerable person,1,Happy
16864,handedly colleen moore,1,
16865,later major director,1,Surprise
16866,gore plenty blood,1,
16867,truthfully incite family,1,Surprise
16868,even objective viewpoint,1,
16869,enough universal studio,1,
16870,exactly first half,1,Surprise
16871,vain nigh year,1,
16872,baby good thing,1,Happy
16873,quite good time,1,Happy
16874,anyway many sex,1,
16875,sometimes miss lot,1,Sad
16876,totally agree movie,1,
16877,squiggly dream line,1,Fear
16878,wa excited mountain,1,Sad
16879,tibet local reviewer,1,
16880,somewhat thin searcher,1,Surprise
16881,especially interested armchair,1,Happy
16882,slightly odd thing,1,Surprise
16883,fast paced examination,1,Surprise
16884,easily identifiable term,1,Fear
16885,either valorous champion,1,Happy
16886,historically authentic battle,1,
16887,specifically late century,1,Sad
16888,well visual aspect,1,
16889,moreover artistic feature,1,
16890,yet doe promotion,1,
16891,rather absorbed brutality,1,Angry
16892,soldier slashed guy,1,
16893,truly horrible moment,1,Fear
16894,ultimately forgettable rock,1,
16895,almost physical pain,1,
16896,tenderly ben gazarra,1,
16897,actually decent character,1,Surprise
16898,however good fact,1,Happy
16899,worse worth watch,1,Surprise
16900,perfectly green grass,1,
16901,absolutely radiant lead,1,Happy
16902,song smile face,1,Happy
16903,decidedly funniest character,1,Fear
16904,lover hilarious triumph,1,Happy
16905,bother rubbish simple,1,Fear
16906,enough close request,1,Happy
16907,extremely stupid character,1,Fear
16908,trap obvious senile,1,Surprise
16909,better naschy form,1,Surprise
16910,truly sensual etc,1,
16911,enjoy good cheesy,1,Happy
16912,else hack job,1,Fear
16913,aimlessly walk street,1,Sad
16914,totally warp love,1,Happy
16915,really downward turn,1,Surprise
16916,never united state,1,Sad
16917,pretty much compare,1,Happy
16918,long cabaret dance,1,Fear
16919,well tug war,1,
16920,particularly novel execution,1,Fear
16921,perhaps aspect side,1,
16922,dog great performance,1,Happy
16923,somewhat entertaining cat,1,Surprise
16924,enough diamond heist,1,
16925,particularly shark capture,1,Happy
16926,really lack style,1,Surprise
16927,particularly adrian part,1,
16928,even first tale,1,Surprise
16929,fairly graphic scene,1,
16930,well short expectation,1,Angry
16931,much stimulating think,1,Surprise
16932,lovely beach okinawa,1,Happy
16933,quite basic group,1,Surprise
16934,maybe self realisation,1,Fear
16935,away cursory fashion,1,Angry
16936,instead typical cheap,1,Fear
16937,exactly new storyline,1,
16938,urgently home way,1,Sad
16939,well photographed story,1,
16940,truly low budget,1,Sad
16941,cinematographer humble self,1,Fear
16942,clearly large ego,1,
16943,rather salacious snarky,1,Fear
16944,extremely disturbed decontamination,1,
16945,least little bit,1,
16946,incredibly low level,1,Sad
16947,easier forgive movie,1,
16948,barely tree line,1,Fear
16949,pretty good value,1,Happy
16950,earlier historical fact,1,
16951,simply ignored script,1,
16952,rather unique history,1,Fear
16953,instead sweden fighting,1,Sad
16954,completely inane idiot,1,
16955,quite cheap matter,1,Fear
16956,desperately aquire praise,1,Fear
16957,highly garcia begin,1,
16958,quite underrated hitchcock,1,
16959,actually good plot,1,Happy
16960,writer romantic comedy,1,Happy
16961,hopefully busy place,1,Fear
16962,joke hard laugh,1,Happy
16963,peter arabella robin,1,
16964,stirringly beautiful sol,1,Happy
16965,beautifully photographed scenery,1,
16966,never clear case,1,Sad
16967,already ha mistress,1,
16968,really bad stuff,1,Angry
16969,well boy meet,1,
16970,rather titillate line,1,Fear
16971,far usual output,1,Fear
16972,incredibly great combination,1,Fear
16973,actually particular reason,1,Surprise
16974,together come discovery,1,
16975,obviously helen ha,1,
16976,mistake inevitable wa,1,
16977,carryover political activist,1,
16978,therefore follow campaigner,1,
16979,much actual focus,1,
16980,entice registered vote,1,Sad
16981,back matrimonial stomp,1,Angry
16982,unfornately political humor,1,
16983,otherwise hilarious throwback,1,Happy
16984,particularly impressive moment,1,Happy
16985,well questionable cgi,1,Fear
16986,however intriguing story,1,Surprise
16987,obviously nod suspiria,1,
16988,primarily young year,1,
16989,typically mexican style,1,
16990,look dangerous treasure,1,Fear
16991,rid verminous street,1,Sad
16992,well bookshelf adaptation,1,
16993,certainly visual flair,1,
16994,even romantic cityscape,1,Happy
16995,solely final fantasy,1,Fear
16996,specifically task result,1,
16997,fantastically conveyance emotion,1,Sad
16998,however deal line,1,Surprise
16999,fill much footage,1,Fear
17000,unfortunately forced entry,1,Sad
17001,utterly terrible cinematography,1,Fear
17002,entirely monotone point,1,Surprise
17003,however save garbage,1,Surprise
17004,highly unbelievable get,1,
17005,bully strike fear,1,Surprise
17006,however small budget,1,Surprise
17007,rest fabulous actor,1,Happy
17008,completely careless way,1,Sad
17009,name eludes moment,1,Fear
17010,really lame julia,1,Surprise
17011,actually bad idea,1,Surprise
17012,always interesting watch,1,Happy
17013,else ooooh soooo,1,
17014,guess good guy,1,Happy
17015,oh heck waste,1,
17016,close shop skip,1,Happy
17017,totally agree review,1,
17018,almost impossible something,1,
17019,pretty fake character,1,Happy
17020,mostly respect blank,1,Happy
17021,anywhere ice cube,1,
17022,pretty good circumstance,1,Happy
17023,away much pg,1,Angry
17024,consistently cross line,1,Angry
17025,especially liked delphine,1,
17026,pretty melodramatic love,1,Happy
17027,simply impossible movie,1,
17028,silly attempt exploitation,1,Fear
17029,far b movie,1,Fear
17030,simply unbearable watch,1,Surprise
17031,well tinsel town,1,Sad
17032,maybe ha director,1,Surprise
17033,everywhere thirsty vampire,1,
17034,scully smile mulder,1,Happy
17035,seemingly last hurrah,1,
17036,simply uniqueness doe,1,
17037,disturbingly big feel,1,Fear
17038,especially light tragedy,1,
